purchase_id,customer_id,purchase_date,purchase_value,channel,region,payment_method,campaign_group
3158,CUST0423,16 May 2024,132.89,Online,North,PayPal,
501,CUST0080,15-07-2026,107.33,Online,West,PayPal,
2331,CUST0323,2021-07-07,46.31,In-Store,North,,
2272,CUST0313,2022/11/13,56.01,Online ,North,PayPal,
2269,CUST0312,05 Apr 2021,180.17,ONLINE,WEST ,Credit Card,
3071, CUST0412,19-10-2024,98.0,In-Store,North,Credit Card,
1573,CUST0212,18-03-2024,117.48,Online,South,Credit Card,
2314,CUST0318,2022/07/15,128.26,online,East,Debit Card,
872,CUST0129,08/31/2024,120.47,Online,West,Debit Card,
2518,CUST0347,20-11-2025,162.08,Online, East,PayPal,
1836,CUST0241,02 Mar 2026,107.61,Online,WEST ,Credit Card,B
1693,CUST0226,03/04/2022,84.86,IN-STORE,North,Debit Card,
1486, CUST0200,2025/04/10,164.22,In-Store,East,PayPal,
2265,CUST0312,04 Feb 2023,123.77,In-Store,WEST ,Credit Card,
3185,CUST0427,2023/11/14,130.26,ONLINE,North,Credit Card,
1434,CUST0194,06/10/2022,79.37,In-Store,South,Credit Card,
1429,CUST0191,2024-04-16,62.16,In-Store,West,PayPal,
2824,CUST0382,2025-07-04,181.38,Online,South,Credit Card,
701,CUST0106,01/14/2023,110.58,In-Store,South,Debit Card,
299,CUST0048,20-11-2025,118.69,Online ,East,Cash,
1575,CUST0212,02-01-2025,43.88,In-Store,SOUTH,Credit Card,
1091,CUST0154,14-11-2025,143.91,Online,South,Debit Card,
902,CUST0131,2024/09/30,96.92,Online,East,Credit Card,
26,CUST0004,2022-12-27,169.2,In-Store,North,Credit Card,
294,CUST0047,13 Sep 2024,160.86,Online,south,Debit Card,
1715,CUST0227,04/07/2025,158.22,Online,North,Debit Card,
1830,CUST0240,20-06-2025,193.22,Online,North,Credit Card,
937,CUST0134,2024/08/30,182.79,Online,East,Credit Card,
34,CUST0006,10 Jul 2025,128.95,Online,North,PayPal,
2013,CUST0276,2022/10/13,139.62,in-store,west,Debit Card,
1324,CUST0181,2024/11/22,191.88,Online,West,Debit Card,
1591,CUST0214,09/08/2024,-170.5,Online,NORTH,PayPal,
1863,CUST0250,2024/09/21,132.73,In-Store,North,Cash,
2738,CUST0369,09-08-2022,,In-Store,South,Debit Card,
2582,CUST0354,10-05-2026,153.31,Online,East,Debit Card,
999,CUST0144,2024/05/21,107.42,Online,south,PayPal,
787,CUST0115,2023/04/19,170.74,In-Store,West,Credit Card,
2098,CUST0288,09/07/2023,89.97,ONLINE,North,Credit Card,
320,CUST0051,2026-07-14,145.28,ONLINE,West,Debit Card,
1729,CUST0228,22-12-2021,39.06,online,WEST ,Credit Card,
3603,CUST0480,08/18/2024,$117.52,online,East,Credit Card,
191,CUST0030,2022-04-24,89.15,online,SOUTH,PayPal,
3004,CUST0404,24-05-2022,109.85,In-Store,North,Debit Card,
452,CUST0073,12-08-2024,160.29,Online,East,Debit Card,
2070,CUST0283,2026-05-22,180.58,ONLINE,North,Credit Card,
1473,CUST0198,2021-06-09,51.95,in-store,West,Debit Card,
3583,CUST0478,04/23/2022,76.48,In-Store, East,Debit Card,
77,CUST0010,2025/08/10,113.58,Online ,South,Credit Card,
2513,CUST0346,22-08-2025,-162.59,In-Store,North,Credit Card,
3521,CUST0469,21 Oct 2025,135.49,In-Store,South,Credit Card,
2843,CUST0384,07/14/2021,92.28,In-Store,West,Debit Card,
3234,CUST0432,2026/07/24,100.2,In-Store,West,Credit Card,
3564,CUST0476,2025-02-09,110.76,In-Store,East,Debit Card,
1447,CUST0195,2026-03-04,133.31,online,West,Credit Card,A
1895,CUST0254,14 Apr 2023,145.67, Online,North,Credit Card,
798,CUST0116,20 Jan 2024,89.22,In-Store,South,Cash,
2800,CUST0378,2024-08-24,78.96, In-Store,East,Debit Card,
1846,CUST0244,02/24/2025,-,In-Store,North,Credit Card,
3156,CUST0423,2021-12-19,128.75,Online,North,Debit Card,
3342,CUST0444,2025/05/23,160.79,In-Store,East,PayPal,
2823,CUST0382,08/02/2026,108.07,In-Store,South,Cash,
1663,CUST0222,04/28/2021,90.41,In-Store,North,Credit Card,
2961,CUST0395,06/09/2023,157.71,Online,South,Credit Card,
516,CUST0083,18-12-2025,174.14,Instore,North,PayPal,
3458,CUST0461,07/06/2023,,In-Store,South,Cash,
1689,CUST0225,2025-09-21,134.24,Online,North,Debit Card,
2627,CUST0359,02/28/2025,165.49,Online,West,Credit Card,
3104,CUST0416,2024/10/18,169.91,ONLINE,North,Debit Card,
898,CUST0131,2023/06/12,169.24,Online,east,PayPal,
1133,CUST0160,2026/07/11,128.81, Online,North,,
1620,CUST0218,24-06-2024,65.1,In-Store,North,PayPal,
1267,CUST0176,2026-01-14,154.85,,East,Credit Card,
3402,CUST0454,25-04-2025,105.46,In-Store,North,Credit Card,
335,CUST0053,06 Apr 2025,163.02,Online,North,Debit Card,
1721,CUST0227,01/23/2024,151.18,ONLINE,North,Credit Card,
2769,CUST0374,17-08-2022,143.24,In-Store,north,,
297,CUST0047,2025/08/12,81.61,In-Store,South,Cash,
2467,CUST0338,2025-02-02,157.64,Online ,North,Credit Card,
2888,CUST0387,03/31/2026,155.93,Instore,SOUTH,Credit Card,B
2962,CUST0395,01 Dec 2023,118.26,In-Store,South,Credit Card,
42,CUST0007,13 Oct 2021,76.07,Online,North,Credit Card,
3298,CUST0441,2026-03-22,154.96,Online ,East,Debit Card,B
1507,CUST0201,05/22/2026,89.49,Online,South,Credit Card,
632,CUST0097,03/11/2025,188.97,Online,North,Credit Card,
341,CUST0055,10 May 2022,95.8,Online ,South,Credit Card,
502,CUST0081,2025/06/24,142.16,Online,East,Credit Card,
147,CUST0022,2021/03/10,166.04,Online,South,Credit Card,
2474,CUST0339,15-11-2023,144.61,In-Store,SOUTH,Credit Card,
1788,CUST0237,12/14/2020,73.85,In-Store,North,Debit Card,
2838,CUST0383,2026-05-24,153.14,In-Store,West,Credit Card,
554,CUST0088,14-12-2025,136.76,In-Store,West,Debit Card,
1631,CUST0219,19-05-2026,121.88,IN-STORE,East,Debit Card,
1011,CUST0146,2021/12/16,106.03,Online,South,Credit Card,
3464,CUST0461,2026-05-07,158.48,In-Store,South,Credit Card,
783,CUST0114,15-02-2025,104.45,In-Store,East,Credit Card,
2711,CUST0366,2025-02-01,190.97,Online,West,PayPal,
2309,CUST0318,26 Mar 2026,156.71, Online,East,Credit Card,A
1944,CUST0266,19-07-2025,84.96,ONLINE,East,Debit Card,
2315,CUST0319,01 Aug 2026,144.79, In-Store,South,Credit Card,
3429,CUST0458,15 Jun 2026,152.62,In-Store,East,Cash,
2149,CUST0294,2024/04/04,89.68,Online, East,Debit Card,
900,CUST0131,08-06-2025,163.75,Online,East,Credit Card,
1775,CUST0235,10/09/2025,unknown,Instore,North,Cash,
1153,CUST0161,05/30/2024,101.24,Online,East,PayPal,
2274,CUST0313,2024/09/28,130.89,In-Store,North,Credit Card,
797,CUST0116,2024/12/29,137.74,In-Store,south,Debit Card,
1390,CUST0187,22 Apr 2026,100.89,Online,East,Credit Card,
1396,CUST0187,25 Sep 2022,70.91,Online,East,Credit Card,
1391,CUST0187,07/09/2026,164.96,In-Store,East,Credit Card,
2759,CUST0372,2026/06/10,119.9,Online,South,Debit Card,
912,CUST0131,27 Feb 2022,111.88,Online, East,Credit Card,
2279,CUST0314,25-08-2025,87.85,Instore,East,Cash,
1086,CUST0153,22 Oct 2025,165.08,In-Store,West,Credit Card,
3555,CUST0475,10-04-2025,101.92,In-Store, East,Debit Card,
1132,CUST0159,02 Nov 2021,66.9,Online,NORTH,Cash,
1844,CUST0244,06/06/2026,126.44,Online,North,PayPal,
130,CUST0019,2026/04/05,155.94,In-Store,south,Debit Card,B
2069,CUST0283,2024-08-01,54.4,Online, North,PayPal,
2999,CUST0404,2026-06-26,231.45,Online, North,Credit Card,
2724,CUST0368,29-02-2020,158.94,Online,East,PayPal,
2626,CUST0359,08 Jan 2025,96.0,Online,,PayPal,
1399,CUST0187,2022/03/06,$83.20,Online,East,Debit Card,
1381,CUST0186,08/02/2024,125.62,Online, North,Credit Card,
379,CUST0060,2024-02-17,,Online ,South,,
2916,CUST0390,2024/06/02,176.07,Online,North,Debit Card,
1587,CUST0213,01 May 2025,120.24,online,South,Credit Card,
3456,CUST0461,2022/11/26,81.45,In-Store,South,Cash,
2131,CUST0291,2025/11/27,154.66,Instore, North,Debit Card,
118,CUST0018,11-07-2024,139.52,In-Store,West,Debit Card,
1728,CUST0228,18-01-2024,167.37,In-Store,West,Credit Card,
1877,CUST0252,24 Dec 2023,86.06,In-Store,West,Debit Card,
2243,CUST0310,23-06-2025,117.51,in-store,North,Credit Card,
820,CUST0117,2020-12-25,69.62,Online,South,Credit Card,
2656,CUST0362,2021-08-25,83.36,In-Store,south,Debit Card,
1097,CUST0156,11 Nov 2025,134.5,In-Store,West,Debit Card,
786,CUST0115,10 Sep 2022,172.07,In-Store,WEST ,PayPal,
2209,CUST0304,2025/07/04,158.69,ONLINE,East,Credit Card,
1659,CUST0221,10/18/2022,108.08,Online,East,Debit Card,
2818,CUST0381,2025-11-23,145.6,Online,East,Credit Card,
1610,CUST0217,2025/01/06,137.66,Online,West,Cash,
2665,CUST0363,19 Mar 2026,95.62,In-Store,East,PayPal,A
2511,CUST0346,24-10-2025,113.6,Online ,North,Debit Card,
540,CUST0085,12/24/2025,115.72,Online,West,Credit Card,
1737,CUST0228,2021/06/27,106.09,In-Store,WEST ,Credit Card,
2080,CUST0287,08/23/2023,128.72,Online,West,PayPal,
3299, CUST0441,2023-10-11,139.15,In-Store,East,PayPal,
495,CUST0079 ,2024/08/14,140.15,Instore,North,Debit Card,
1728,CUST0228,18-01-2024,167.37, In-Store,West,Credit Card,
2213,CUST0305,2024-02-10,96.07,,WEST ,Credit Card,
3432,CUST0459,01/14/2021,98.21,ONLINE,west,Debit Card,
2664,CUST0363,22 Nov 2023,112.01,In-Store,East,Credit Card,
2033,CUST0277,28 Oct 2023,82.68,online,South,Debit Card,
1362,CUST0185,04-08-2024,127.38,online,West,Credit Card,
1348,CUST0183,19 Oct 2020,91.96,In-Store,west,Debit Card,
434,CUST0069,2024/10/11,178.98,Online,East,Debit Card,
613,CUST0096,08-04-2022,106.71,In-Store,West,Cash,
295,CUST0047,2026-03-13,172.67, In-Store,South,Credit Card,
399,CUST0065,2021-10-07,$124.24,Instore,East,Cash,
3082,CUST0413,2023-07-20,91.88, In-Store,South,Credit Card,
1152,CUST0161,2026-03-07,166.76,Online,East,Credit Card,B
1550,CUST0208,21-11-2025,163.21, In-Store, North,PayPal,
2061,CUST0280,2025/05/13,108.15,Online,West,Credit Card,
2498,CUST0342,19-09-2021,88.3,In-Store,NORTH,Credit Card,
2343,CUST0323,2025-10-07,171.88,Online,North,Debit Card,
158,CUST0025,2025/06/02,92.49,Online,South,PayPal,
661,CUST0101,2025/10/28,101.2,Online,North,Credit Card,
3193,CUST0428,20 Dec 2025,75.17,Online,West,Cash,
646,CUST0099,2022-08-19,88.76,In-Store, North,Debit Card,
2165,CUST0297,01/16/2026,102.37,In-Store,North,Debit Card,
1211,CUST0171,10/31/2025,128.31,Online ,North,PayPal,
2689,CUST0365,2024-08-06,82.99,in-store,South,Debit Card,
1522,CUST0205,05-07-2026,86.98,In-Store,South,Debit Card,
3570,CUST0477,13 Apr 2023,$143.09,online,west,PayPal,
925,cust0133,02 Oct 2023,95.92,Online, North,Debit Card,
2351,CUST0324,2021/10/18,99.49, In-Store,South,Debit Card,
1558,CUST0209,20-02-2021,87.45,Online,East,PayPal,
3454,CUST0461,11-06-2026,76.91,In-Store,South,Cash,
6,CUST0001,04-10-2023,93.73,In-Store,north,Credit Card,
2373,CUST0326,10/24/2024,130.71,In-Store,West,PayPal,
2598,CUST0356,26-03-2025,103.16,Online,East,Credit Card,
455,CUST0075,12/30/2025,130.8,In-Store,North,Credit Card,
3534,CUST0472,2025/11/29,102.86,In-Store,East,Debit Card,
211,CUST0033,17-07-2025,173.6,In-Store,West,Debit Card,
878,CUST0129,2026/01/15,94.84,ONLINE,West,Cash,
742,CUST0110,2025/06/28,165.41, Online,North,Debit Card,
1007,CUST0146,07 Nov 2022,49.02,In-Store,South,Credit Card,
3269,CUST0439,29 Jan 2026,69.98,Instore,North,PayPal,
1251,CUST0174,23-08-2020,100.4,In-Store,south,Debit Card,
2909,CUST0389,05/28/2025,$115.53,In-Store,West,PayPal,
464,CUST0075,17-06-2023,76.67,Instore, North,Credit Card,
3017,CUST0405,03/10/2023,127.69,In-Store,SOUTH,Debit Card,
1069,CUST0150,06 Jan 2026,165.82,Online,East,Credit Card,
1817,CUST0239,2026/05/12,141.59,in-store,West,Credit Card,
1864,CUST0250,10/17/2025,103.2,IN-STORE,North,Cash,
3016,CUST0405,28-11-2025,109.95,IN-STORE,South,PayPal,
3262,CUST0438,2025/11/29,154.32,Online,South,Debit Card,
1054,CUST0150,11-04-2022,75.9,In-Store,East,Debit Card,
174,CUST0027,25 Feb 2026,$180.48,Online,East,Credit Card,A
364,CUST0057,17-07-2021,86.64,In-Store,south,Debit Card,
3435,CUST0459,2025-06-05,86.79,In-Store,West,Debit Card,
3412,CUST0454,2026-02-14,101.93,Online,North,Debit Card,A
1355,CUST0184,30-10-2024,-,In-Store,South,Cash,
3311,CUST0441,2021-04-25,150.13,in-store,East,Credit Card,
2308,CUST0318,2024/01/27,149.34,Online,East,PayPal,
2752,CUST0370,13 Nov 2024,103.6,Online,West,Cash,
2389,CUST0330,21-11-2024,-,Online,North,Debit Card,
1823,CUST0240,23-03-2025,163.88,Online,North,Credit Card,
966,CUST0136,2023/01/02,151.2,In-Store,north,Credit Card,
1041,CUST0148,03/28/2023,72.72,IN-STORE,West,Debit Card,
1935,CUST0265,11/14/2025,$108.33,in-store,South,Credit Card,
255,CUST0039,01/18/2026,$118.47,Online,West,Credit Card,
551,CUST0087,12/02/2024,92.06,ONLINE,West,Debit Card,
2388,CUST0330,2025/06/04,123.2, Online,North,PayPal,
533,CUST0085,12/03/2023,170.73,Online ,West,Credit Card,
334,CUST0053,2026-05-30,177.81,Online,North,Credit Card,
3025,CUST0406,2023/08/21,121.36,Online,North,Credit Card,
3033,CUST0406,07-02-2023,128.22,Online,North,Credit Card,
3259,CUST0438,08 Nov 2021,92.71,In-Store,South,Credit Card,
1353,CUST0184,2025/05/08,179.9,Instore,South,Credit Card,
1265,CUST0175,2025-09-26,107.22,in-store,North,Credit Card,
1755,CUST0232,2025-10-14,146.68,In-Store,West,Debit Card,
1320,CUST0181,09/12/2025,135.83,Online,West,Credit Card,
2133,CUST0291,25 Apr 2024,70.12,Online,North,PayPal,
951,CUST0135,02 Aug 2023,98.8,In-Store,North,Credit Card,
76,CUST0010,2026-06-22,198.65,Online,SOUTH,Debit Card,
403,CUST0065,09/21/2020,62.27,In-Store,East,Credit Card,
2492,CUST0342,14 Jan 2026,120.25,In-Store,North,Cash,
2292,CUST0316,07/11/2026,127.49,In-Store,SOUTH,Credit Card,
3043,CUST0408,05/21/2026,73.61,In-Store,South,Credit Card,
1331,CUST0182,2025/08/22,187.08,In-Store,South,Debit Card,
322,CUST0052,2026/01/12,162.6,in-store,North,Cash,
2844,CUST0384,05-11-2024,74.85,In-Store,West,Cash,
408,CUST0065,16-10-2025,204.15,Online, East,Debit Card,
1297,CUST0179 ,21-06-2026,168.02,In-Store,West,Credit Card,
2034,CUST0277,2025-06-16,56.98,Online,South,Debit Card,
3158,CUST0423,16-05-2024,132.89,Online,NORTH,PayPal,
2313,CUST0318,2023-09-25,120.04, Online,East,Credit Card,
915,CUST0132,03-08-2025,176.44,online,south,Cash,
2227,CUST0307,26 Jun 2026,145.55, In-Store,West,Cash,
1260,cust0175,07 Jun 2026,141.06,In-Store,North,Credit Card,
1824,CUST0240,2025-12-12,123.61,Online,North,Cash,
1647,CUST0220,2022/10/16,102.08,Instore,South,Debit Card,
1103,CUST0157,2025-02-13,170.65,in-store,South,Debit Card,
2745,CUST0369,2021/04/22,166.1,In-Store,South,Credit Card,
1600,CUST0215,04/09/2024,51.43,Online,South,Debit Card,
1017,CUST0146,30 Oct 2022,84.33,IN-STORE,South,Credit Card,
2521,CUST0347,04/06/2021,191.4,Online,East,PayPal,
616,CUST0096,2022-04-20,49.33,In-Store,West,Debit Card,
2022,CUST0276,2023-12-02,unknown,Online,West,Credit Card,
2920,CUST0391,2024/06/05,127.65,in-store,West,Cash,
1726,CUST0228,2025-01-04,115.04,In-Store,West,Credit Card,
1118,CUST0159,06/10/2022,-119.35,In-Store,north,PayPal,
536,CUST0085,25 May 2021,139.93,In-Store,West,PayPal,
3139,CUST0420,2025-05-01,154.45,In-Store,South,Credit Card,
775,CUST0113,07 Dec 2024,118.52, Online,South,Debit Card,
3533,CUST0472,2025/04/16,2660.67,In-Store,east,PayPal,
1345,CUST0183,2023-07-10,162.74,Online,West,Debit Card,
30,CUST0005,2025-01-24,138.3,Online,West,PayPal,
2111,CUST0289,2025-12-04,128.03,Online,West,Debit Card,
3466,CUST0461,24-08-2020,-132.84,Instore,South,Cash,
2328,CUST0322,08/23/2023,$136.05,In-Store,West,Debit Card,
1801,CUST0237,2026/04/23,,Instore,North,Debit Card,A
1593,CUST0214,04 Sep 2025,124.73,Online,north,Debit Card,
3349,CUST0444,05/17/2026,130.17,In-Store,East,PayPal,
860,CUST0126,07 Jan 2026,75.66,Online,East,Credit Card,
1523,CUST0206,11-05-2020,23.67,In-Store,NORTH,Credit Card,
1172,CUST0164,08/02/2025,139.28, In-Store, North,Cash,
376,CUST0059,06/23/2025,73.07,In-Store,East,PayPal,
1369,CUST0185,2024/05/08,210.07,Online,West,PayPal,
1873,CUST0252,05/05/2025,59.01,In-Store,West,Cash,
3125,CUST0418,28 Jun 2022,149.26,Online,South,Credit Card,
3433,CUST0459,04/30/2021,56.75,ONLINE,West,Debit Card,
3478,CUST0463,2026/06/01,153.62,in-store,East,Debit Card,
3586,CUST0478,2025-11-04,111.28,In-Store,East,Debit Card,
142,CUST0021,06-12-2023,117.01,Online,,Credit Card,
597,CUST0094,2025-05-10,209.89,ONLINE,North,Credit Card,
2167,CUST0297,23-05-2026,139.3, In-Store,North,Credit Card,
307,CUST0049,07/15/2025,140.84,In-Store,West,Credit Card,
2720, CUST0368,09-06-2024,68.83,ONLINE,east,PayPal,
1782,CUST0236,06-09-2024,129.23,In-Store,north,Debit Card,
1498,CUST0200,05-05-2026,106.84, Online,East,Cash,
1230,CUST0172,2024-01-22,131.13,Instore,south,Cash,
2960,CUST0395,24 Dec 2023,105.53,Online,SOUTH,Debit Card,
532,CUST0085,03/05/2022,162.62,Online,west,PayPal,
402,CUST0065,15-06-2022,153.15,In-Store,east,Debit Card,
1309,CUST0181,2022-05-13,137.91,In-Store,West,Cash,
273, CUST0044,2024/02/09,75.9,In-Store,East,Credit Card,
2004,CUST0275,2023-01-28,136.87,In-Store,NORTH,Cash,
1745,CUST0230,09 Jul 2023,139.94,In-Store,North,Cash,
2412,CUST0333,2021/04/25,108.64,Online,East,Credit Card,
636,CUST0097,2021-06-08,53.2,Online,North,Debit Card,
569,CUST0091,2026/03/15,162.46,In-Store,East,Debit Card,B
2382,CUST0329,22-08-2025,96.93,In-Store,east,Cash,
637,CUST0097,09-03-2026,79.77,Online,North,Debit Card,A
617,CUST0096,2025-08-11,133.26,Online,West,Debit Card,
2748,CUST0370,25-06-2026,181.09,Online,west,PayPal,
1407,CUST0188,12/06/2025,134.38,In-Store,West,Credit Card,
2538,CUST0349,2020-06-19,129.29, In-Store,SOUTH,Credit Card,
1079,CUST0152,2025-06-05,158.39,Online,South,Credit Card,
1521,cust0205,2025/12/28,160.1,In-Store,south,Debit Card,
1411,CUST0189,22 Aug 2025,56.07,Online,West,Debit Card,
1401,CUST0187,16-11-2024,154.24,Online,East,PayPal,
1306,CUST0180,2025-08-30,125.37,,West,Debit Card,
1022,CUST0147,09 Jul 2026,$103.72,Online,East,Credit Card,
1476,CUST0198,01/07/2022,152.67,Online,west,Debit Card,
1803,CUST0238,2026-01-31,103.98,online,North,Credit Card,
36,CUST0006,20-11-2025,129.29,Online,North,Debit Card,
1850,CUST0246,2025/08/23,79.53,IN-STORE,North,Debit Card,
3134,CUST0420,10/08/2024,119.08,IN-STORE,south,Credit Card,
1959,CUST0268,02 Dec 2023,147.93,In-Store,East,PayPal,
3369,CUST0447,04-07-2024,142.21,In-Store,North,Cash,
125,CUST0019,07/25/2023,16.6,Online,south,Credit Card,
2550,CUST0351,2025-03-25,139.28,In-Store,East,Credit Card,
1363, CUST0185,06-11-2024,24.92,Online,West,Debit Card,
2244,CUST0310,2024-03-23,111.49,Online,North,Debit Card,
2901,CUST0388,2025/07/26,69.42,In-Store,South,Credit Card,
1314,CUST0181,11/22/2022,141.68,Online,West,PayPal,
2531,CUST0348,08-07-2023,-,Online,West,Credit Card,
2878,CUST0387,12 Mar 2026,106.93,In-Store,South,Debit Card,B
685,CUST0104,03/05/2026,162.6,In-Store,South,Debit Card,B
3117,CUST0417,11/12/2024,143.35,In-Store, East,PayPal,
1242,CUST0174,2020/05/14,72.3,Online,South,PayPal,
774,CUST0113,09-10-2023,129.28,Online,south,Credit Card,
2777,CUST0375,16 Nov 2023,108.48,in-store,South,PayPal,
7,CUST0001,2025-12-07,155.19,in-store,North,Debit Card,
3087,CUST0414,2025-04-03,136.21,In-Store, East,Cash,
57,CUST0008,12/24/2023,87.3,Online ,East,Cash,
14,CUST0003,07 Mar 2026,134.58,In-Store,West,Credit Card,A
1305,CUST0180,15-12-2025,144.3,In-Store,West,PayPal,
2041,CUST0278,2025-02-13,118.25,In-Store,North,Debit Card,
1986,CUST0274,2021-07-23,92.26,Online,East,Credit Card,
1183,CUST0166,26-05-2024,119.02,Online,West,PayPal,
1979,CUST0271,2025-09-16,126.09,In-Store,North,Credit Card,
2482,CUST0340,2026-01-08,142.54,Online,East,Cash,
1797,CUST0237,27 Jan 2025,115.64,In-Store,North,PayPal,
1467,CUST0197,2026/04/18,135.74,In-Store,East,Debit Card,B
215,CUST0034,2025-07-23,,Online,East,Debit Card,
355,CUST0056,2020-11-10,40.94,In-Store,SOUTH,Cash,
1441,CUST0195,16-04-2025,$150.29,Online,West,Credit Card,
923,CUST0132,08-03-2024,95.57,In-Store,South,Debit Card,
3459,CUST0461,2024/11/15,153.78,Online ,South,Debit Card,
590,CUST0094,2024-07-10,92.36,Online,North,Debit Card,
2327,CUST0322,2021-12-22,72.53,Online,West,Credit Card,
2128,CUST0291,2024/08/18,85.75,In-Store, North,PayPal,
967,CUST0136,13 Jun 2022,37.31,In-Store,North,PayPal,
1186,CUST0166,2023/09/09,109.76,online,West,Debit Card,
1128,CUST0159,11/17/2021,118.6,ONLINE, North,PayPal,
1858,CUST0246,2021-07-25,80.18, Online,North,Cash,
2039,CUST0278,17-09-2024,-,In-Store,North,PayPal,
1343,CUST0183,09 Sep 2023,111.67,In-Store,West,Debit Card,
1285,CUST0178,24-08-2025,147.34,ONLINE,North,Cash,
3414,CUST0455,19 Jun 2026,128.21,IN-STORE,north,Credit Card,
359,CUST0056,02/12/2022,131.56,In-Store,south,Credit Card,
1245,CUST0174,2020/10/29,68.18,Online,South,Debit Card,
2150,CUST0294,12/25/2022,55.87,Online,East,PayPal,
700,CUST0106,2020/03/23,90.97,In-Store,south,Credit Card,
1999,CUST0275,2023/08/20,160.83,Online,NORTH,PayPal,
2090,CUST0287,2025-06-19,$160.43,Online,West,Debit Card,
1371,CUST0185,02-04-2025,101.04,Online,West,Credit Card,
1295,CUST0179,07/15/2021,139.78,In-Store,West,Credit Card,
680,CUST0104,11/01/2023,85.9,Instore,South,Credit Card,
3545,CUST0474,26 Aug 2024,151.74,Online,East,Debit Card,
3352,CUST0445,02-05-2026,171.43,in-store,West,Debit Card,
137,CUST0021,2025-02-13,60.98,Online ,North,Credit Card,
293,CUST0047,06 Jun 2024,110.5,Online,South,Credit Card,
86,CUST0011,2024-11-04,85.74,In-Store,North,Credit Card,
1972,CUST0270,17 Sep 2024,150.42,Online,WEST ,PayPal,
959,CUST0136,28 Jun 2026,166.15,Instore,North,Credit Card,
1492,CUST0200,21-03-2023,3853.29,ONLINE,East,PayPal,
944,CUST0134,2022/07/30,$104.29, In-Store,East,Credit Card,
131,CUST0020,04-12-2022,118.29,Instore,South,PayPal,
2363,CUST0326,2025/09/03,190.47,In-Store,West,Credit Card,
291,CUST0047,12-07-2026,162.41,Online,SOUTH,Credit Card,
156,CUST0024,18-11-2023,69.54,Online,West,Credit Card,
1958,CUST0268,2023-12-30,87.41,In-Store, East,PayPal,
3390, CUST0453,2024-08-11,118.42,In-Store,East,Cash,
1078,CUST0152,25-04-2024,36.09,In-Store,SOUTH,PayPal,
768,CUST0113,10 Sep 2022,42.68,Online,South,Credit Card,
3374,CUST0448,13 Nov 2024,199.82,ONLINE,North,Credit Card,
824,CUST0118,2024-06-24,108.93,Online,North,Credit Card,
218,CUST0034,24 Aug 2024,65.51,In-Store,East,Debit Card,
